Diesel,Electric,Hybrid,Other,Petrol,Automatic,Manual,Other,Semi-Auto,year,price,mileage,tax,mpg,engineSize
0,0,0,0,1,0,1,0,0,2019,12150,8788,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,12150,9469,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,12450,6271,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11750,8394,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11450,13228,145,47.9,1.5
0,0,0,0,1,1,0,0,0,2019,12750,6199,145,47.9,1.5
0,0,0,0,1,1,0,0,0,2019,12750,5286,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,10595,15000,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2019,14495,100,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,14495,100,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,15495,2500,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,10995,4500,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2019,12550,1974,145,47.9,1.5
0,0,1,0,0,1,0,0,0,2016,12695,27878,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2017,10995,21100,145,56.5,1.5
0,0,1,0,0,1,0,0,0,2017,12950,11752,0,86.0,1.5
0,0,0,0,1,1,0,0,0,2019,13800,1000,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,9500,15027,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2017,14500,12000,140,76.3,1.5
0,0,1,0,0,1,0,0,0,2014,12250,29440,0,78.0,1.5
0,0,0,0,1,0,1,0,0,2018,10395,11100,150,47.1,1.5
0,0,1,0,0,1,0,0,0,2016,14995,16387,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2017,10150,80000,140,76.3,1.5
0,0,0,0,1,1,0,0,0,2017,12000,29257,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2016,14000,12493,0,78.0,1.5
0,0,0,0,1,1,0,0,0,2017,13500,14500,145,60.1,1.5
0,0,1,0,0,1,0,0,0,2017,13875,47517,135,67.3,1.5
0,0,1,0,0,1,0,0,0,2016,11500,20718,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2017,9300,41054,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2016,11895,23000,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2015,9300,28836,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2019,12000,12034,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2018,10500,16800,145,47.1,1.5
0,0,0,0,1,0,1,0,0,2018,11000,32819,145,56.5,1.5
0,0,0,0,1,0,1,0,0,2018,10295,11450,145,58.9,1.5
0,0,1,0,0,1,0,0,0,2017,12500,13458,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2014,9000,40000,0,80.7,1.5
0,0,0,0,1,0,1,0,0,2016,8995,24000,30,58.0,1.3
1,0,0,0,0,0,1,0,0,2015,6498,46604,0,80.7,1.4
0,0,1,0,0,1,0,0,0,2014,9500,42000,0,80.7,1.5
0,0,0,0,1,0,1,0,0,2016,9000,23759,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2019,10495,9045,145,49.6,1.0
0,0,1,0,0,1,0,0,0,2018,13885,11656,135,76.3,1.5
0,0,0,0,1,0,1,0,0,2018,9789,17217,145,58.9,1.5
0,0,0,0,1,1,0,0,0,2015,7999,48160,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2017,9299,6312,145,58.9,1.5
0,0,0,0,1,0,1,0,0,2015,6350,23690,0,66.0,1.0
0,0,0,0,1,0,1,0,0,2019,11499,6514,150,47.9,1.5
0,0,0,0,1,1,0,0,0,2019,11984,22000,145,47.9,1.5
0,0,1,0,0,1,0,0,0,2015,10498,19597,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2019,14249,18500,140,76.3,1.5
0,0,0,0,1,0,1,0,0,2019,11850,5855,150,58.9,1.5
0,0,0,0,1,0,1,0,0,2016,9700,19000,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2019,11795,6434,150,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11799,6896,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2016,7710,19900,0,66.0,1.0
0,0,0,0,1,0,1,0,0,2014,5795,39000,30,58.0,1.3
0,0,0,0,1,1,0,0,0,2017,11490,10122,145,60.1,1.5
0,0,1,0,0,1,0,0,0,2015,12850,24165,0,78.0,1.5
0,0,0,0,1,0,1,0,0,2017,7350,55104,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2019,11949,100,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,10890,6294,145,56.5,1.5
0,0,1,0,0,1,0,0,0,2014,9650,46510,0,78.0,1.5
0,0,0,0,1,0,1,0,0,2018,10990,14072,145,58.9,1.5
0,0,0,0,1,0,1,0,0,2019,12487,3950,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,12990,25,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2018,12495,14322,145,47.1,1.5
0,0,1,0,0,1,0,0,0,2016,12995,41143,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2016,11000,25750,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2019,11790,8799,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2015,7750,32590,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2013,5500,47988,125,52.3,1.3
0,0,0,0,1,0,1,0,0,2017,9657,25683,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2015,8200,17305,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2013,8995,36500,0,80.7,1.5
0,0,1,0,0,1,0,0,0,2017,12000,17409,0,86.0,1.5
0,0,0,0,1,1,0,0,0,2015,8650,45000,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2015,7290,48344,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2014,9595,46344,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2018,10495,12066,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,12905,2847,150,47.9,1.5
0,0,0,0,1,0,1,0,0,2014,7058,36992,30,58.9,1.0
0,0,1,0,0,1,0,0,0,2017,12790,33659,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2017,13750,32398,140,76.3,1.5
0,0,1,0,0,1,0,0,0,2016,11475,19464,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2019,12000,9600,150,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,12390,12410,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11780,11990,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11790,10701,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11990,10091,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11495,8303,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2014,7750,54225,30,55.0,1.3
0,0,1,0,0,1,0,0,0,2018,13363,17306,135,76.3,1.5
0,0,1,0,0,1,0,0,0,2018,13795,11133,135,76.3,1.5
0,0,0,0,1,0,1,0,0,2017,10495,14401,145,58.9,1.5
0,0,0,0,1,0,1,0,0,2013,6295,40940,125,52.3,1.3
0,0,1,0,0,1,0,0,0,2015,12995,20004,0,78.0,1.5
0,0,0,0,1,0,1,0,0,2018,10995,14301,145,58.9,1.5
0,0,0,0,1,1,0,0,0,2015,9131,23271,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2014,11995,7881,0,76.3,1.5
0,0,0,0,1,1,0,0,0,2018,13495,15750,145,47.1,1.5
0,0,1,0,0,1,0,0,0,2014,9749,39800,0,80.7,1.5
0,0,1,0,0,1,0,0,0,2016,11401,20674,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2014,6895,55000,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2017,9420,21691,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2015,7495,41629,30,55.0,1.3
0,0,1,0,0,1,0,0,0,2015,10995,49479,0,78.0,1.5
0,0,1,0,0,1,0,0,0,2016,12695,44186,0,78.0,1.5
0,0,0,0,1,0,1,0,0,2016,8295,2700,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2015,10195,43500,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2016,9490,14800,30,55.0,1.3
0,0,1,0,0,1,0,0,0,2015,9995,39000,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2016,8895,14600,0,66.0,1.0
0,0,0,0,1,0,1,0,0,2018,11885,18610,150,56.5,1.5
0,0,1,0,0,1,0,0,0,2017,10790,18633,0,86.0,1.5
0,0,0,0,1,1,0,0,0,2018,13895,10571,145,60.1,1.5
0,0,0,0,1,0,1,0,0,2017,9995,30778,145,56.5,1.5
0,0,0,0,1,1,0,0,0,2017,9990,5626,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2018,11395,7102,145,47.1,1.5
0,0,0,0,1,1,0,0,0,2019,12795,13000,150,47.9,1.5
0,0,0,0,1,0,1,0,0,2014,6491,34000,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2018,10895,36413,150,58.9,1.5
0,0,1,0,0,1,0,0,0,2018,13995,12000,135,76.3,1.5
0,0,1,0,0,1,0,0,0,2016,14295,13432,0,78.0,1.5
0,0,0,0,1,1,0,0,0,2019,14995,3546,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2016,13690,12444,30,55.0,1.3
0,0,0,0,1,0,0,0,1,2014,8795,30121,30,55.4,1.3
1,0,0,0,0,0,1,0,0,2014,6295,42472,0,72.4,1.4
0,0,0,0,1,1,0,0,0,2018,14695,1219,145,47.1,1.5
0,0,1,0,0,1,0,0,0,2015,11995,12600,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2019,11491,1905,145,49.6,1.0
0,0,0,0,1,0,1,0,0,2018,10991,14999,145,56.5,1.5
0,0,0,0,1,0,1,0,0,2019,11980,9870,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,13790,4589,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2020,12495,4895,150,49.6,1.0
0,0,0,0,1,1,0,0,0,2019,15491,6113,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11991,5000,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,13491,3000,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,8900,24000,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2016,9991,69588,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2016,10491,57000,0,86.0,1.5
0,0,0,0,1,1,0,0,0,2019,12990,6817,145,47.9,1.5
0,0,0,0,1,1,0,0,0,2015,9595,15900,30,55.4,1.3
0,0,0,0,1,0,1,0,0,2019,12490,2940,145,58.9,1.5
0,0,0,0,1,0,1,0,0,2019,12490,3560,145,58.9,1.5
0,0,0,0,1,0,1,0,0,2016,8295,38978,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2017,9995,14000,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2017,9930,27220,145,56.5,1.5
0,0,1,0,0,1,0,0,0,2018,14791,16600,135,76.3,1.5
0,0,1,0,0,1,0,0,0,2016,8991,83288,0,86.0,1.5
0,0,0,0,1,1,0,0,0,2018,12201,6635,145,60.1,1.5
0,0,0,0,1,0,1,0,0,2014,5401,60572,125,52.3,1.3
0,0,1,0,0,1,0,0,0,2017,15295,16523,0,78.0,1.5
0,0,1,0,0,1,0,0,0,2017,14695,8802,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2018,9995,21128,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2015,8495,22000,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2016,8750,22000,30,55.0,1.3
0,0,1,0,0,1,0,0,0,2016,11991,40100,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2016,11462,37547,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2014,7042,40712,125,51.4,1.3
0,0,0,0,1,0,1,0,0,2019,12386,2291,145,47.9,1.5
0,0,1,0,0,1,0,0,0,2014,12000,13974,0,78.0,1.5
0,0,0,0,1,0,1,0,0,2013,5500,49617,125,51.4,1.3
0,0,1,0,0,1,0,0,0,2015,11000,19600,0,78.0,1.5
0,0,0,0,1,0,1,0,0,2019,11210,13663,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,12426,1822,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,10492,13482,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2018,10501,9169,145,58.9,1.5
0,0,1,0,0,1,0,0,0,2017,10902,46953,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2016,11434,21754,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2019,11811,6903,145,47.9,1.5
0,0,1,0,0,1,0,0,0,2016,11499,12641,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2017,8799,38648,30,58.0,1.3
0,0,0,0,1,1,0,0,0,2015,7999,39498,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2017,9801,5962,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2017,9664,26313,145,56.5,1.5
0,0,0,0,1,0,1,0,0,2017,8695,20927,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2018,12750,6487,145,47.1,1.5
0,0,0,0,1,0,1,0,0,2017,9795,15830,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2019,11995,2480,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11950,4725,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2018,11395,19325,145,56.5,1.5
0,0,0,0,1,0,1,0,0,2019,11850,3160,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,10195,13420,145,56.5,1.5
0,0,1,0,0,1,0,0,0,2017,10995,28300,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2019,11220,7420,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11816,6818,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11836,2732,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,13130,8866,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,10710,7122,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,12170,5925,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,9712,19383,30,55.0,1.3
0,0,1,0,0,1,0,0,0,2017,13795,10984,0,78.0,1.5
0,0,0,0,1,1,0,0,0,2016,9495,26897,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2016,9711,24635,30,55.0,1.3
0,0,0,0,1,1,0,0,0,2018,12631,6617,150,60.1,1.5
0,0,0,0,1,0,1,0,0,2017,9195,31500,145,58.9,1.5
0,0,1,0,0,1,0,0,0,2017,12395,20906,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2017,8801,20272,145,65.7,1.0
0,0,0,0,1,0,1,0,0,2018,9509,27830,145,58.9,1.5
0,0,0,0,1,0,1,0,0,2015,8764,21090,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2019,14810,2422,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11810,5633,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11200,13986,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,10122,25071,30,55.0,1.3
0,0,0,0,1,1,0,0,0,2019,14260,6009,145,47.9,1.5
0,0,0,0,1,1,0,0,0,2016,10344,12805,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2017,9242,37521,30,55.0,1.3
0,0,0,0,1,1,0,0,0,2017,11881,7195,30,58.0,1.3
0,0,0,0,1,1,0,0,0,2019,13495,10010,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11440,7244,145,47.9,1.5
0,0,1,0,0,1,0,0,0,2013,9026,43067,0,80.7,1.5
0,0,1,0,0,1,0,0,0,2019,14516,15010,135,76.3,1.5
0,0,0,0,1,0,1,0,0,2019,12054,2732,145,47.9,1.5
0,0,1,0,0,1,0,0,0,2014,9995,27621,0,76.3,1.5
0,0,1,0,0,1,0,0,0,2014,10499,25054,0,80.7,1.5
0,0,0,0,1,0,1,0,0,2019,13999,2320,150,47.9,1.5
0,0,1,0,0,1,0,0,0,2015,8995,45000,0,78.0,1.5
0,0,0,0,1,1,0,0,0,2019,13790,2191,145,47.9,1.5
0,0,1,0,0,1,0,0,0,2016,13290,20924,0,78.0,1.5
0,0,0,0,1,0,1,0,0,2017,9995,11936,145,56.5,1.5
0,0,0,0,1,0,1,0,0,2019,12195,9980,145,47.9,1.5
0,0,1,0,0,1,0,0,0,2014,10790,24974,0,76.3,1.5
0,0,1,0,0,1,0,0,0,2017,11350,28790,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2017,10250,14982,145,58.9,1.5
0,0,1,0,0,1,0,0,0,2017,12995,19453,0,78.0,1.5
0,0,0,0,1,0,1,0,0,2018,10995,8052,150,58.9,1.5
0,0,0,0,1,0,1,0,0,2018,10495,13500,145,58.9,1.5
0,0,0,0,1,0,1,0,0,2016,8495,17000,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2017,12695,7891,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2019,11250,9133,145,47.9,1.5
0,0,1,0,0,1,0,0,0,2016,13590,14964,0,78.0,1.5
0,0,0,0,1,1,0,0,0,2016,9495,27301,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2013,8495,54913,0,76.3,1.5
0,0,0,0,1,0,1,0,0,2018,11000,18084,150,56.5,1.5
0,0,0,0,1,1,0,0,0,2019,13995,1806,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,8695,26325,145,58.9,1.5
0,0,1,0,0,1,0,0,0,2017,11990,14604,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2019,12170,6779,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,12170,6816,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,7672,58173,145,65.7,1.0
0,0,1,0,0,1,0,0,0,2017,12882,18416,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2019,12401,3049,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,12601,3591,145,47.9,1.5
0,0,0,0,1,1,0,0,0,2017,11000,17500,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2015,10000,50500,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2017,9782,20789,30,55.0,1.3
0,0,1,0,0,1,0,0,0,2015,9899,45149,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2014,10126,22581,0,80.7,1.5
0,0,0,0,1,0,1,0,0,2017,8491,23827,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2018,9991,21981,150,58.9,1.5
0,0,1,0,0,1,0,0,0,2016,13432,8561,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2019,11857,6118,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2018,11001,24434,145,58.9,1.5
0,0,0,0,1,0,1,0,0,2019,11732,4176,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,12621,9922,150,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,11902,5326,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2013,6295,13331,125,52.3,1.3
0,0,1,0,0,1,0,0,0,2017,11595,24242,0,86.0,1.5
0,0,0,0,1,1,0,0,0,2018,11500,14000,145,60.1,1.5
0,0,0,0,1,0,1,0,0,2013,6452,29380,125,52.3,1.3
0,0,0,0,1,1,0,0,0,2017,11451,13216,145,60.1,1.5
0,0,0,0,1,0,1,0,0,2019,12438,3276,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,12619,2609,145,47.9,1.5
0,0,1,0,0,1,0,0,0,2015,9995,23188,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2015,6995,43150,30,55.0,1.3
0,0,1,0,0,1,0,0,0,2016,9995,46344,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2015,7379,43163,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2014,5995,41515,0,66.0,1.0
0,0,0,0,1,0,1,0,0,2017,9995,13410,145,58.9,1.5
0,0,0,0,1,0,1,0,0,2013,5295,53000,30,58.9,1.0
0,0,0,0,1,0,0,0,1,2009,3750,81300,30,55.4,1.3
0,0,0,0,1,0,1,0,0,2007,2500,82000,240,39.2,1.8
0,0,0,0,1,1,0,0,0,2017,10931,11651,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2017,12991,5722,140,76.3,1.5
0,0,0,0,1,0,1,0,0,2017,9991,2781,150,58.9,1.5
0,0,0,0,1,0,1,0,0,2019,11340,6640,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,10870,4988,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2019,10870,5026,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,9550,23500,150,58.9,1.5
0,0,0,0,1,0,1,0,0,2008,2495,120000,165,47.1,1.3
0,0,1,0,0,1,0,0,0,2016,10989,31482,0,78.0,1.5
0,0,0,0,1,0,1,0,0,2017,8940,19540,145,58.9,1.5
0,0,0,0,1,0,1,0,0,2015,7695,31649,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2019,11380,6000,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2018,11998,6899,145,47.1,1.5
0,0,0,0,1,0,1,0,0,2019,12622,6598,145,47.9,1.5
0,0,1,0,0,1,0,0,0,2017,11998,28325,0,78.0,1.5
0,0,0,0,1,1,0,0,0,2017,10998,17095,150,60.1,1.5
0,0,0,0,1,0,1,0,0,2019,10990,9870,145,47.9,1.5
0,0,1,0,0,1,0,0,0,2018,12320,18708,135,76.3,1.5
0,0,1,0,0,1,0,0,0,2018,11895,21200,135,76.3,1.5
0,0,0,0,1,0,1,0,0,2017,8995,13755,30,58.0,1.3
1,0,0,0,0,0,1,0,0,2016,6895,40254,0,80.7,1.4
0,0,0,0,1,1,0,0,0,2017,9995,15000,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2002,950,104000,200,40.4,1.5
0,0,0,0,1,1,0,0,0,2007,4195,39000,145,48.7,1.3
0,0,0,0,1,0,1,0,0,2014,6995,41000,125,52.3,1.3
0,0,0,0,1,1,0,0,0,1999,1995,89000,160,42.9,1.3
0,0,0,0,1,0,1,0,0,2017,9599,19108,30,55.0,1.3
0,0,1,0,0,1,0,0,0,2016,11000,20983,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2017,11800,15000,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2018,10766,15248,145,56.5,1.5
0,0,0,0,1,0,1,0,0,2018,10000,13626,150,47.1,1.5
0,0,0,0,1,0,1,0,0,2014,7000,36916,125,52.3,1.3
0,0,0,0,1,0,1,0,0,2017,10500,8987,30,55.0,1.3
0,0,1,0,0,0,0,1,0,2015,12795,16733,0,78.0,1.5
0,0,1,0,0,1,0,0,0,2016,11995,3342,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2013,6300,16395,125,58.9,1.3
0,0,0,0,1,1,0,0,0,2017,10150,30500,145,58.9,1.5
0,0,0,0,1,0,1,0,0,2016,10000,22518,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2016,8853,14813,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2014,5990,37000,125,52.3,1.3
1,0,0,0,0,0,1,0,0,2016,5490,68000,0,80.7,1.4
0,0,0,0,1,0,1,0,0,2016,6490,18000,0,66.0,1.0
0,0,0,0,1,0,1,0,0,2016,6490,35000,0,66.0,1.0
0,0,0,0,1,0,1,0,0,2012,5481,26285,125,51.4,1.3
0,0,1,0,0,1,0,0,0,2014,9750,33000,0,80.7,1.5
0,0,0,0,1,0,1,0,0,2016,8700,24242,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2016,7500,43358,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2018,9599,21417,145,56.5,1.5
0,0,0,0,1,0,1,0,0,2014,6299,48402,125,52.3,1.3
0,0,0,0,1,0,1,0,0,2015,7762,15724,30,58.0,1.3
0,0,1,0,0,1,0,0,0,2014,10499,8281,0,80.7,1.5
0,0,0,0,1,0,1,0,0,2011,4159,70544,30,54.3,1.3
1,0,0,0,0,0,1,0,0,2014,5999,45876,0,72.4,1.4
0,0,0,0,1,0,1,0,0,2015,6490,36100,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2010,2495,80269,30,55.4,1.3
0,0,0,0,1,0,1,0,0,2018,9795,15942,145,58.9,1.5
0,0,1,0,0,1,0,0,0,2014,10392,30000,0,78.0,1.5
0,0,0,0,1,1,0,0,0,2011,5799,50157,30,54.3,1.3
0,0,0,0,1,0,1,0,0,2017,8099,19394,145,65.7,1.0
0,0,0,0,1,0,1,0,0,2007,2499,66000,120,52.3,1.0
0,0,0,0,1,0,1,0,0,2017,8997,11200,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2011,2395,115000,30,54.3,1.3
1,0,0,0,0,0,1,0,0,2017,6495,66279,0,80.7,1.4
0,0,0,0,1,0,1,0,0,2019,14490,5348,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2016,7839,38000,30,55.0,1.3
0,0,0,0,1,0,1,0,0,2012,4494,60000,30,58.9,1.0
0,0,1,0,0,1,0,0,0,2013,9995,30984,0,76.3,1.5
0,0,0,0,1,1,0,0,0,2018,11995,15036,145,60.1,1.5
0,0,1,0,0,1,0,0,0,2017,13295,13830,135,76.3,1.5
0,0,0,0,1,1,0,0,0,2012,6995,41569,30,55.4,1.3
0,0,1,0,0,1,0,0,0,2013,8995,47233,0,80.7,1.5
0,0,1,0,0,1,0,0,0,2015,9995,27966,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2018,13695,9165,140,76.3,1.5
0,0,1,0,0,1,0,0,0,2016,10690,41965,0,86.0,1.5
0,0,0,0,1,0,1,0,0,2019,11795,5280,150,47.9,1.5
0,0,1,0,0,1,0,0,0,2016,11795,34767,0,78.5,1.5
1,0,0,0,0,0,1,0,0,2012,5495,37294,20,72.4,1.4
0,0,0,0,1,0,1,0,0,2015,6200,42600,0,66.0,1.0
0,0,0,0,1,1,0,0,0,2002,2695,21000,200,42.2,1.3
0,0,1,0,0,1,0,0,0,2018,13495,15990,135,76.3,1.5
0,0,0,0,1,0,1,0,0,2017,9695,16058,150,58.9,1.5
0,0,1,0,0,1,0,0,0,2017,13495,17848,0,78.0,1.5
0,0,1,0,0,1,0,0,0,2015,9975,29001,0,86.0,1.5
0,0,0,0,1,1,0,0,0,2019,16995,2275,145,47.9,1.5
0,0,0,0,1,0,1,0,0,2017,9995,9662,150,58.9,1.5
0,0,0,0,1,0,1,0,0,2018,10995,22422,145,56.5,1.5
0,0,0,0,1,0,1,0,0,2019,14995,59,145,47.9,1.5
0,0,0,0,1,1,0,0,0,2018,12995,8207,145,60.1,1.5
0,0,1,0,0,1,0,0,0,2017,11695,44820,0,78.0,1.5
0,0,1,0,0,1,0,0,0,2017,11990,27788,135,76.3,1.5
0,0,0,0,1,0,1,0,0,2017,9290,20722,145,58.9,1.5
0,0,0,0,1,0,1,0,0,2017,6795,53365,0,66.0,1.0
0,0,1,0,0,1,0,0,0,2017,12495,8807,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2018,12995,17577,135,76.3,1.5
0,0,1,0,0,1,0,0,0,2018,12895,25371,135,76.3,1.5
0,0,1,0,0,1,0,0,0,2016,11995,35882,0,78.0,1.5
0,0,1,0,0,1,0,0,0,2015,12600,10788,0,78.0,1.5
0,0,1,0,0,1,0,0,0,2018,13995,28558,135,67.3,1.5
0,0,0,0,1,0,1,0,0,2015,7495,30252,30,58.0,1.3
0,0,0,0,1,0,1,0,0,2018,11995,10993,145,56.5,1.5
0,0,1,0,0,1,0,0,0,2016,11990,7797,0,86.0,1.5
0,0,1,0,0,1,0,0,0,2017,13495,8950,0,78.0,1.5
0,0,1,0,0,1,0,0,0,2016,11295,34465,0,78.0,1.5
